"AMOSTRAS","Quadrante","Count","Area","Total_Area","%Area","Perimetro","Major_E","Minor_E","Angle","Circularidade","Solidity","Feret","FeretX","Feret y","FeretAngle","MinFeret"
"BGM-2047","Q3","307","42.45928338762215","130.35","103.64","120.75","44.67","2.9899999999999998","60.161999999999999","0.92300000000000004","0.89300000000000002","50.41","101.407","97.117000000000004","107.276","3.238"
"BGM-2047","Q4","302","32.817880794701985","99.11","79.45","102.37","38.799999999999997","2.681","59.725999999999999","0.69699999999999995","0.998","43.76","100.947","101.142","111.916","2.8279999999999998"
"BGM-2057","Q1","466","12.03862660944206","56.1","65.03","82.78","27.83","2.0940000000000003","87.798000000000002","0.88400000000000001","0.89700000000000002","29.93","495.39100000000002","486.637","98.007999999999996","2.222"
"BGM-2057","Q2","523","11.889101338432122","62.18","81.64","85.31","29.89","2.1760000000000002","79.346999999999994","0.91900000000000004","0.88900000000000001","32.950000000000003","249.19300000000001","242.33699999999999","100.446","2.31"
"BGM-2057","Q3","677","10.206794682422451","69.099999999999994","116.73","91.89","31.8","2.2839999999999998","83.53","0.79500000000000004","0.998","35.08","253.804","250.97499999999999","103.621","2.4510000000000001"
"BGM-2057","Q4","629","10.712241653418124","67.38","105.57","90.54","31","2.2679999999999998","74.778999999999996","0.91100000000000003","0.88100000000000001","34.340000000000003","259.97000000000003","247.583","98.55","2.4260000000000002"
"BGM-2066","Q1","418","14.466507177033494","60.47","61.66","80.989999999999995","29.22","2.1109999999999998","73.698999999999998","0.93500000000000005","0.89300000000000002","32.43","196.99","211.84","105.8","2.2290000000000001"
"BGM-2066","Q2","339","23.277286135693217","78.91","66.209999999999994","89.7","34.93","2.363","61.53","0.95299999999999996","0.91","39.450000000000003","101.962","98.760999999999996","113.377","2.4849999999999999"
"BGM-2066","Q3","388","25.706185567010309","99.74","100.23","104.76","39.24","2.6619999999999999","57.664000000000001","0.93100000000000005","0.89600000000000002","44.35","107.289","99.554000000000002","108.956","2.8450000000000002"
"BGM-2066","Q4","433","20.438799076212472","88.5","101.73","98.88","38.01","2.4729999999999999","59.335000000000001","0.68300000000000005","0.997","42.61","104.697","103.139","111.545","2.6389999999999998"
"BGM-2074","Q1","361","9.8157340720221615","35.434800000000003","35.18","33.78","11.343999999999999","8.2530000000000001","78.334999999999994","0.87","0.88300000000000001","12.363","482.1","488.11900000000003","94.509","8.891"
"BGM-2074","Q2","332","10.896506024096386","36.176400000000001","35.49","35.152000000000001","11.87","8.8490000000000002","82.18","0.89","0.88800000000000001","12.856999999999999","485.60500000000002","475.11700000000002","95.034999999999997","9.4580000000000002"
"BGM-2074","Q3","370","10.27154054054054","38.0047","37.799999999999997","32.99","11.13","8.66","88.36","0.91","0.9","12.14","444.77","467.8","100.86","9.11"
"BGM-2074","Q4","311","9.3618006430868164","29.115200000000002","29.41","32.416000000000004","10.988","8.2159999999999993","84.492000000000004","0.89400000000000002","0.88900000000000001","11.936","449.64600000000002","501.887","97.727000000000004","8.7780000000000005"
"BGM-2095","Q1","589","9.409168081494057","55.42","75.34","79.06","26.42","1.9760000000000002","82.629000000000005","0.89500000000000002","0.90100000000000002","28.6","511.00200000000001","473.85599999999999","94.587000000000003","2.0950000000000002"
"BGM-2095","Q2","545","8.3486238532110093","45.5","59.56","69.98","24.85","1.825","74.149000000000001","0.93","0.89100000000000001","27.65","241.422","261.82900000000001","103.755","1.9390000000000001"
"BGM-2095","Q3","523","8.9196940726577445","46.65","60.88","70.34","24.75","1.8440000000000001","75.033000000000001","0.66100000000000003","0.999","27.62","245.74799999999999","249.214","102.149","1.962"
"BGM-2095","Q4","513","9.8888888888888893","50.73","64.819999999999993","73.709999999999994","26","1.956","72.762","0.93700000000000006","0.89200000000000002","28.86","252.113","241.715","102.556","2.0710000000000002"
"Corrente","Q1","318","7.1549056603773593","22.752600000000001","61.61","28.207999999999998","99.55","7.48","75.102000000000004","0.94099999999999995","0.89400000000000002","11.026999999999999","201.78","194.714","100.886","7.8659999999999997"
"Corrente","Q2","284","12.564753521126761","35.683900000000001","37.159999999999997","36.606999999999999","13.209","1.036","71.468000000000004","0.96899999999999997","0.90100000000000002","14.768000000000001","195.92599999999999","199.215","102.56399999999999","1.0640000000000001"
"Corrente","Q3","354","13.257514124293785","46.931599999999996","49.72","37.520000000000003","13.409000000000001","1.0580000000000001","68.927000000000007","0.96199999999999997","0.89600000000000002","15.025","202.958","188.672","104.955","1.0973000000000002"
"Corrente","Q4","389","17.406683804627249","67.712000000000003","68.569999999999993","43.374000000000002","15.356","1.1604000000000001","70.248999999999995","0.94499999999999995","0.89900000000000002","17.056999999999999","194","199.18299999999999","105.47","1.2138"
"Eucalipto","Q1","536","10.080037313432834","54.028999999999996","53.7","33.159999999999997","11.06","7.48","85.81","0.93","0.9","12.05","476.89","498.05","96.34","9.65"
"Eucalipto","Q2","420","7.7561904761904756","32.576000000000001","32.909999999999997","29.683999999999997","9.9989999999999988","1.036","90.558000000000007","0.92800000000000005","0.89600000000000002","10.943999999999999","486.71199999999999","494.43799999999999","99.701999999999998","8.4139999999999997"
"Eucalipto","Q3","465","11.085978494623655","51.549799999999998","51.18","35.433","11.861000000000001","1.0580000000000001","86.774000000000001","0.90100000000000002","0.88900000000000001","12.861000000000001","462.33100000000002","493.48599999999999","96.531999999999996","9.68"
"Eucalipto","Q4","503","13.116978131212724","65.978400000000008","64.72","38.89","12.978","1.0110999999999999","85.531999999999996","0.90400000000000003","0.89800000000000002","14.007","484.12700000000001","515.67200000000003","96.59","1.0670999999999999"
"Eucalipto","Q1","525","11.775238095238095","61.82","77.290000000000006","83.92","28.01","2.125","89.688999999999993","0.88800000000000001","0.89700000000000002","30.14","494.80399999999997","498.80200000000002","97.593000000000004","2.2490000000000001"
"Eucalipto","Q2","516","11.651162790697674","60.12","74.510000000000005","81.209999999999994","28.44","2.1179999999999999","79.585999999999999","0.93300000000000005","0.89600000000000002","31.43","236.41900000000001","262.20699999999999","103.092","2.2349999999999999"
"Eucalipto","Q3","487","13.102669404517453","63.81","77.55","83.54","29.03","2.161","76.784999999999997","0.68400000000000005","0.998","32.15","239.733","245.83199999999999","103.648","2.2909999999999999"
"Eucalipto","Q4","485","11.77938144329897","57.13","69.02","78.11","27.2","2.0870000000000002","74.117000000000004","0.94099999999999995","0.89500000000000002","30.12","248.98400000000001","253.328","102.617","2.1880000000000002"
"Eucalipto","Q1","536","10.080111940298506","54.029399999999995","53.7","33.159999999999997","11.06","9.2799999999999994","85.81","0.93","0.9","12.05","476.89","498.05","96.34","9.65"
"Eucalipto","Q2","420","7.7561904761904756","32.576000000000001","32.909999999999997","29.683999999999997","9.9989999999999988","8.0299999999999994","90.558000000000007","0.92800000000000005","0.89600000000000002","10.943999999999999","486.71199999999999","494.43799999999999","99.701999999999998","8.4139999999999997"
"Eucalipto","Q3","465","11.085978494623655","51.549799999999998","51.18","35.433","11.861000000000001","9.14","86.774000000000001","0.90100000000000002","0.88900000000000001","12.861000000000001","462.33100000000002","493.48599999999999","96.531999999999996","9.68"
"Eucalipto","Q4","503","13.116978131212724","65.978400000000008","64.72","38.89","12.978","1.0110999999999999","85.531999999999996","0.90400000000000003","0.89800000000000002","14.007","484.12700000000001","515.67200000000003","96.59","1.0670999999999999"
"BGM-2100","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-2100","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-2100","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-2100","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-2119","Q1","554","7.8736462093862816","43.62","58.5","67.91","24.28","1.7769999999999999","71.983000000000004","0.93700000000000006","0.89200000000000002","27.03","237.197","259.85000000000002","104.282","1.8819999999999999"
"BGM-2119","Q2","548","8.6259124087591239","47.27","62.21","70.53","25.11","1.8280000000000001","69.781999999999996","0.93400000000000005","0.89400000000000002","27.83","242.30699999999999","266.61900000000003","101.786","1.9259999999999999"
"BGM-2119","Q3","833","6.8331332533013205","56.92","118.32","80.849999999999994","28.15","1.9809999999999999","74.774000000000001","0.55000000000000004","0.996","31.3","246.851","241.06100000000001","100.718","2.1419999999999999"
"BGM-2119","Q4","633","7.8041074249605051","49.4","77.89","72.98","25.67","1.845","70.912999999999997","0.92600000000000005","0.88800000000000001","28.71","250.494","232.34800000000001","101.242","1.9790000000000001"
"BRS-Novo Horizonte","Q1","298","11.466442953020135","34.17","24.65","59.34","21.46","1.661","75.680000000000007","0.96699999999999997","0.89700000000000002","23.99","256.29899999999998","234.65799999999999","107.16800000000001","1.73"
"BRS-Novo Horizonte","Q2","391","9.0613810741687981","35.43","33.28","61.08","21.69","1.6859999999999999","71.239999999999995","0.95099999999999996","0.89200000000000002","24.36","252.38900000000001","264.70800000000003","104.441","1.7669999999999999"
"BRS-Novo Horizonte","Q3","266","4.7796992481203011","12.714","86.00800000000001","17.806999999999999","26.24","1.5269999999999999","20.71","0.89","0.96799999999999997","29.86","225.15","318.50400000000002","130.459","1.5860000000000001"
"BRS-Novo Horizonte","Q4","590","10.59322033898305","62.5","91.85","83.65","29.36","2.149","82.03","0.92600000000000005","0.89","32.31","244.42500000000001","242.69800000000001","105.26900000000001","2.2799999999999998"
"BRS-Novo Horizonte","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BRS-Novo Horizonte","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BRS-Novo Horizonte","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BRS-Novo Horizonte","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BRS-Novo Horizonte","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BRS-Novo Horizonte","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BRS-Novo Horizonte","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BRS-Novo Horizonte","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-2127","Q1","465","7.0472043010752685","32.769500000000001","32.54","28.461000000000002","96.46","7.2389999999999999","79.775000000000006","0.90400000000000003","0.89","10.598000000000001","513.25599999999997","472.81700000000001","98.585999999999999","7.7119999999999997"
"BGM-2127","Q2","538","8.5930669144981415","46.230699999999999","45.35","30.550999999999998","10.385","8.0079999999999991","83.957999999999998","0.91700000000000004","0.89300000000000002","11.3","483.89400000000001","514.25699999999995","100.449","8.44"
"BGM-2127","Q3","527","8.2895635673624302","43.686000000000007","43.4","30.49","10.23","8.52","83.23","0.94","0.9","11.21","472.59","470.72","93.96","8.8699999999999992"
"BGM-2127","Q4","377","5.6408488063660478","21.265999999999998","21.48","25.116999999999997","86.62","6.918000000000001","82.757999999999996","0.94299999999999995","0.89600000000000002","95.1","490.846","467.96800000000002","95.1","7.2329999999999997"
"BGM-2160","Q1","962","4.5103950103950101","43.39","10.104000000000001","68.94","24.54","1.732","68.147000000000006","0.91900000000000004","0.88600000000000001","27.33","259.70600000000002","262.14800000000002","105.003","1.86"
"BGM-2160","Q2","1007","4.492552135054618","45.24","10.942","72.33","25.21","1.7690000000000001","71.457999999999998","0.91200000000000003","0.877","28.25","253.15899999999999","258.42099999999999","102.086","1.929"
"BGM-2160","Q3","1183","4.7464074387151314","56.15","16.574999999999999","83.23","28.5","1.905","77.572000000000003","0.72799999999999998","0.83799999999999997","31.91","243.26","251.476","102.34099999999999","2.1139999999999999"
"BGM-2160","Q4","1247","4.6415396952686452","57.88","17.978999999999999","85.41","29.13","1.927","74.668000000000006","0.873","0.86599999999999999","32.61","247.57300000000001","248.14500000000001","101.26600000000001","2.1480000000000001"
"BGM-2164","Q1","473","12.591966173361522","59.56","68.72","79.78","28.63","2.1219999999999999","68.463999999999999","0.94199999999999995","0.89800000000000002","31.91","199.02699999999999","203.27699999999999","102.30200000000001","2.2240000000000002"
"BGM-2164","Q2","389","20.555269922879177","79.959999999999994","76.989999999999995","90.8","34.86","2.4020000000000001","56.887","0.94699999999999995","0.90800000000000003","39.58","100.32599999999999","103.17","113.518","2.5259999999999998"
"BGM-2164","Q3","403","24.853598014888338","10.016","10.452999999999999","10.407999999999999","39.31","2.6070000000000002","60.820999999999998","0.93200000000000005","0.90100000000000002","44.54","103.663","98.334999999999994","111.60899999999999","2.7879999999999998"
"BGM-2164","Q4","429","19.067599067599069","81.8","93.15","93.66","35.119999999999997","2.42","59.473999999999997","0.68600000000000005","0.998","40.07","100.254","102.765","112.762","2.589"
"BGM-2167","Q1","598","10.944816053511706","65.45","97.89","85.4","30.72","2.0940000000000003","72.87","0.91300000000000003","0.88700000000000001","34.04","193.47800000000001","203.20099999999999","103.941","2.266"
"BGM-2167","Q2","622","13.393890675241158","83.31","12.442","98.51","34.68","2.2930000000000001","74.905000000000001","0.89700000000000002","0.879","38.51","193.01599999999999","205.523","101.58499999999999","2.5310000000000001"
"BGM-2167","Q3","551","9.9092558983666059","54.6","77.23","77.260000000000005","27.75","1.9870000000000001","67.433999999999997","0.93100000000000005","0.89100000000000001","30.95","204.221","200.846","101.4","2.11"
"BGM-2167","Q4","494","9.4676113360323892","46.77","63.03","70.39","25.5","1.8320000000000001","64.575999999999993","0.93899999999999995","0.89500000000000002","28.55","203.66399999999999","196.57900000000001","101.72799999999999","1.95"
"BGM-2187","Q1","477","8.1404192872117402","38.829799999999999","38.549999999999997","29.974","10.073","7.9590000000000005","83.08","0.91300000000000003","0.89","11.036","476.28300000000002","459.87400000000002","97.456000000000003","8.3629999999999995"
"BGM-2187","Q2","457","8.6951203501094092","39.736699999999999","38.979999999999997","31.345999999999997","10.647","8.2519999999999989","83.108999999999995","0.92300000000000004","0.89600000000000002","11.584999999999999","491.18599999999998","486.464","97.224999999999994","8.6780000000000008"
"BGM-2187","Q3","518","9.0869691119691129","47.070500000000003","46.8","31.53","10.59","8.76","88.48","0.93","0.9","11.57","467.88","475.38","97.22","9.0500000000000007"
"BGM-2187","Q4","436","6.7133256880733949","29.270100000000003","29.57","26.837","91.79","7.3559999999999999","84.480999999999995","0.94299999999999995","0.89400000000000002","10.025","486.22699999999998","478.7","94.917000000000002","7.6619999999999999"
"BGM-2209","Q1","681","10.656593245227606","72.571399999999997","72.06","34.797000000000004","11.536","8.5459999999999994","85.281000000000006","0.878","0.88300000000000001","12.611000000000001","470.14","508.43799999999999","95.387","9.2080000000000002"
"BGM-2209","Q2","685","10.321109489051095","70.699600000000004","69.36","33.603999999999999","11.385","8.145999999999999","85.778000000000006","0.88700000000000001","0.88200000000000001","12.362","465.20100000000002","511.673","99.022000000000006","8.7720000000000002"
"BGM-2209","Q3","743","8.3094078061911176","61.738900000000001","61.4","30.1","10.24","8.09","84.1","0.92","0.9","11.2","478.08","504.08","100.63","8.51"
"BGM-2209","Q4","686","8.5026967930029151","58.328500000000005","58.93","30.88","10.362","7.8109999999999999","84.21","0.90600000000000003","0.89100000000000001","11.334999999999999","486.91800000000001","497.68700000000001","98.662999999999997","8.3249999999999993"
"BGM-2265","Q1","445","2.7934157303370784","12.4307","33.659999999999997","17.216000000000001","63.91","4.9380000000000006","61.545000000000002","0.97099999999999997","0.90200000000000002","72.42","192.53899999999999","201.78","108.928","5.0549999999999997"
"BGM-2265","Q2","621","6.2513848631239934","38.821100000000001","40.43","25.633999999999997","96.12","7.18","58.183","0.96399999999999997","0.89600000000000002","10.931000000000001","188.75","196.417","108.751","7.5019999999999998"
"BGM-2265","Q3","610","6.4884262295081969","39.5794","41.93","26.052","97.25","7.3719999999999999","62.46","0.96399999999999997","0.90200000000000002","11.081999999999999","200.96100000000001","198.38499999999999","110.828","7.6390000000000002"
"BGM-2265","Q4","638","7.7889811912225699","49.6937","50.32","28.613","10.548999999999999","7.8719999999999999","64.332999999999998","0.95799999999999996","0.89800000000000002","11.988","203.22900000000001","201.91499999999999","108.30800000000001","8.2520000000000007"
"BGM-2270","Q1","514","11.159533073929961","57.36","71.38","80.790000000000006","28.36","2.1079999999999997","84.156999999999996","0.93200000000000005","0.88600000000000001","31.35","250.74700000000001","256.50599999999997","103.848","2.2320000000000002"
"BGM-2270","Q2","540","9.0666666666666664","48.96","63.5","73.86","26.02","1.9339999999999999","78.951999999999998","0.93600000000000005","0.89100000000000001","28.86","249.43700000000001","245.239","103.069","2.0449999999999999"
"BGM-2270","Q3","568","9.28169014084507","52.72","74.72","78.239999999999995","27.33","2.024","78.393000000000001","0.67500000000000004","0.998","30.36","251.16399999999999","242.24100000000001","103.048","2.1589999999999998"
"BGM-2270","Q4","541","9.3918669131238453","50.81","69.28","75.95","26.76","1.9969999999999999","78.537999999999997","0.93500000000000005","0.89300000000000002","29.7","238.17","249.61","102.399","2.105"
"BGM-2276","Q1","629","10.158537360890303","63.897200000000005","63.44","34.283999999999999","11.484999999999999","8.7260000000000009","85.507999999999996","0.89800000000000002","0.88800000000000001","12.513","481.01900000000001","496.81200000000001","97.938000000000002","9.2780000000000005"
"BGM-2276","Q2","693","10.938831168831168","75.806100000000001","74.36","35.597000000000001","11.972","9.0990000000000002","84.231999999999999","0.90400000000000003","0.89300000000000002","12.963999999999999","496.43900000000002","489.238","94.147000000000006","9.6280000000000001"
"BGM-2276","Q3","634","8.2408359621451091","52.246899999999997","51.900000000000006","30.13","10.199999999999999","8.35","86.26","0.94","0.9","11.16","487.44","493.63","94.94","8.68"
"BGM-2276","Q4","571","9.2241506129597202","52.669899999999998","53.21","32.079000000000001","10.84","8.5090000000000003","88.058999999999997","0.92","0.89300000000000002","11.776","495.49700000000001","479.39600000000002","100.03700000000001","8.9450000000000003"
"BGM-2345(GCP-20)","Q1","820","7.577268292682926","62.133599999999994","61.69","32.079000000000001","80.72","6.1520000000000001","54.082999999999998","0.91800000000000004","0.94199999999999995","87.21","484.62599999999998","524.33799999999997","113.968","6.4169999999999998"
"BGM-2345(GCP-20)","Q2","610","14.182163934426232","86.511200000000002","84.87","38.274999999999999","12.665000000000001","9.51","73.42","0.89100000000000001","0.91400000000000003","13.635","518.10799999999995","508.166","102.94499999999999","1.0103"
"BGM-2345(GCP-20)","Q3","663","7.8099095022624434","51.779700000000005","51.5","25.95","87.2","7.12","61.2","0.92","0.94","95.3","524.61","484.05","103.6","7.35"
"BGM-2345(GCP-20)","Q4","574","5.4070034843205574","31.036199999999997","31.36","19.978999999999999","69.28","5.3740000000000006","56.497999999999998","0.93600000000000005","0.94499999999999995","75.3","532.82799999999997","466.81700000000001","112.749","5.5309999999999997"
"2011-34-41","Q1","618","11.857605177993527","73.28","110.47","93.34","32.51","2.1960000000000002","70.430000000000007","0.90100000000000002","0.88200000000000001","36.22","202.41300000000001","207.25899999999999","103.09699999999999","2.3969999999999998"
"2011-34-41","Q2","216","34.611111111111114","74.760000000000005","38.79","91.97","31.52","2.5499999999999998","84.55","0.94399999999999995","0.89800000000000002","34.770000000000003","251.41200000000001","250.98099999999999","98.837999999999994","2.6429999999999998"
"2011-34-41","Q3","536","21.882462686567163","11.729000000000001","16.280999999999999","11.808","43.13","2.67","60.43","0.89700000000000002","0.88","49.21","98.700999999999993","100.196","108.81","2.9809999999999999"
"2011-34-41","Q4","579","7.9274611398963728","45.9","66.98","70.709999999999994","25","1.8640000000000001","71.7","0.93600000000000005","0.88900000000000001","27.78","237.62700000000001","244.34200000000001","103.441","1.978"
"BR-11-34-41","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BR-11-34-41","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BR-11-34-41","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BR-11-34-41","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-45","Q1","715","8.141258741258742","58.21","10.153","80.03","28.37","2.0390000000000001","69.22","0.92700000000000005","0.88800000000000001","31.85","197.024","198.90299999999999","103.146","2.1800000000000002"
"2011-34-45","Q2","508","18.570866141732285","94.34","11.863","10.112","38.5","2.4379999999999997","57.48","0.92200000000000004","0.90200000000000002","43.36","105.40600000000001","95.891999999999996","114.322","2.6259999999999999"
"2011-34-45","Q3","513","17.976608187134502","92.22","12.251999999999999","10.212","38.03","2.452","59.8","0.91100000000000003","0.88900000000000001","43.34","99.635000000000005","99.272999999999996","112.96899999999999","2.6829999999999998"
"2011-34-45","Q4","402","13.184079601990049","53","53.07","76.37","26.59","2.0390000000000001","73.680000000000007","0.93700000000000006","0.89400000000000002","29.57","260.66399999999999","245.61500000000001","102.69","2.0840000000000001"
"2011-34-45","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-45","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-45","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-45","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-45","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-45","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-45","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-45","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-64","Q1","463","13.784017278617711","63.82","72.08","82.32","29.6","2.0920000000000001","68.31","0.93100000000000005","0.89400000000000002","32.81","200","194.95500000000001","103.43","2.2130000000000001"
"2011-34-64","Q2","341","25.348973607038122","86.44","72.97","93.51","35.6","2.4710000000000001","53.07","0.94599999999999995","0.90900000000000003","40.36","97.519000000000005","97.055999999999997","114.68300000000001","2.613"
"2011-34-64","Q3","373","24.597855227882036","91.75","88.63","97.75","37.22","2.5420000000000003","52.84","0.94099999999999995","0.90100000000000002","42.06","97.873999999999995","96.63","106.496","2.702"
"2011-34-64","Q4","386","18.927461139896373","73.06","71.08","94.05","32.909999999999997","2.3149999999999999","81.02","0.89500000000000002","0.88100000000000001","36.01","245.142","245.977","97.263000000000005","2.4940000000000002"
"2011-34-64","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-64","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-64","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011-34-64","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BR-18F2Wx-113-07","Q1","506","13.272727272727273","67.16","82.26","88.8","30.65","2.1829999999999998","73.108000000000004","0.90800000000000003","0.88","33.880000000000003","249.26499999999999","254.00200000000001","103.43","2.355"
"BR-18F2Wx-113-07","Q2","529","11.502835538752363","60.85","77.319999999999993","82.85","29.03","2.0910000000000002","78.039000000000001","0.91900000000000004","0.88600000000000001","32.020000000000003","249.28899999999999","264.73899999999998","114.68300000000001","2.2429999999999999"
"BR-18F2Wx-113-07","Q3","578","11.980968858131488","69.25","99.87","89.85","31.45","2.1970000000000001","78.093999999999994","0.628","0.997","34.57","248.07400000000001","238.67500000000001","106.496","2.3690000000000002"
"BR-18F2Wx-113-07","Q4","517","13.363636363636363","69.09","88.98","91.49","32","2.1800000000000002","79.481999999999999","0.89100000000000001","0.88","35.18","257.20100000000002","245.98500000000001","97.263000000000005","2.3639999999999999"
"BR-19F1Wx-020-12","Q1","271","24.808118081180812","67.23","44.1","85.86","30.1","2.2839999999999998","69.936000000000007","0.94199999999999995","0.89700000000000002","33.15","254.29900000000001","251.321","98.22","2.3879999999999999"
"BR-19F1Wx-020-12","Q2","293","24.02047781569966","70.38","51.78","87.92","30.55","2.355","74.867000000000004","0.93700000000000006","0.89300000000000002","33.69","240.96199999999999","244.113","104.46","2.4809999999999999"
"BR-19F1Wx-020-12","Q3","305","22.550819672131148","68.78","52.35","87.6","30.44","2.3410000000000002","78.433000000000007","0.69","0.998","33.53","244.649","249.96100000000001","101.292","2.4580000000000002"
"BR-19F1Wx-020-12","Q4","303","21.422442244224424","64.91","48.99","83.92","29.28","2.27","72.951999999999998","0.94","0.9","32.26","251.57400000000001","231.00700000000001","100.026","2.3719999999999999"
"BR-19F1Wx-054-29","Q1","537","12.759776536312849","68.52","89.07","78.44","25.2","1.859","62.706000000000003","0.91900000000000004","0.89800000000000002","28.11","202.911","271.79300000000001","92.73","1.982"
"BR-19F1Wx-054-29","Q2","415","14.233734939759037","59.07","58.88","81.78","28.51","2.1829999999999998","73.566999999999993","0.93700000000000006","0.89100000000000001","31.47","248.501","262.75400000000002","97.457999999999998","2.2959999999999998"
"BR-19F1Wx-054-29","Q3","403","17.548387096774192","70.72","71.11","91.46","31.68","2.4","77.932000000000002","0.76400000000000001","0.90800000000000003","34.83","249.82400000000001","238.67699999999999","95.572000000000003","2.5329999999999999"
"BR-19F1Wx-054-29","Q4","429","14.006993006993007","60.09","64.97","82.01","28.49","2.1879999999999997","72.412000000000006","0.93400000000000005","0.89200000000000002","31.59","252.23500000000001","243.09800000000001","100.50700000000001","2.298"
"BR-19F2Wx 045-8","Q1","288","22.482638888888889","64.75","45.14","85.9","30.47","2.2549999999999999","85.853999999999999","0.93600000000000005","0.88900000000000001","33.340000000000003","241.274","233.33","109.18300000000001","2.3879999999999999"
"BR-19F2Wx 045-8","Q2","316","19.800632911392405","62.57","47.49","84.75","30.04","2.2170000000000001","78.48","0.93","0.89100000000000001","32.950000000000003","248.31299999999999","263.80399999999997","96.478999999999999","2.347"
"BR-19F2Wx 045-8","Q3","342","20.859649122807017","71.34","60.88","92.51","32.6","2.3220000000000001","76.701999999999998","0.67200000000000004","0.998","35.72","270.25099999999998","249.77199999999999","98.918999999999997","2.4809999999999999"
"BR-19F2Wx 045-8","Q4","347","18.236311239193082","63.28","54.7","85.39","29.85","2.2989999999999999","81.866","0.94299999999999995","0.89400000000000002","32.840000000000003","252.20699999999999","239.637","99.474999999999994","2.41"
"BR-19F2Wx-204-15","Q1","256","38.140625","97.64","60.51","106.56","36.51","2.7960000000000003","78.391999999999996","0.91700000000000004","0.89300000000000002","39.94","247.465","242.816","104.03100000000001","2.9529999999999998"
"BR-19F2Wx-204-15","Q2","264","35.935606060606062","94.87","60.16","105.81","36.67","2.6879999999999997","81.942999999999998","0.90500000000000003","0.88700000000000001","39.97","263.553","263.87099999999998","103.76600000000001","2.8479999999999999"
"BR-19F2Wx-204-15","Q3","249","40.385542168674696","100.56","62.48","107.75","36.93","2.7229999999999999","85.084000000000003","0.74399999999999999","0.89800000000000002","40.35","248.85499999999999","233.74299999999999","96.405000000000001","2.9"
"BR-19F2Wx-204-15","Q4","292","33.178082191780824","96.88","70.47","107.09","36.67","2.831","75.885000000000005","0.91700000000000004","0.89600000000000002","40.06","252.27699999999999","247.822","100.64400000000001","2.97"
"Br-19F2Wx-356-2","Q1","386","19.642487046632123","75.819999999999993","70.849999999999994","90.2","31","2.3029999999999999","74.576999999999998","0.92400000000000004","0.89100000000000001","34.14","244.95099999999999","261.95299999999997","97.343000000000004","2.4449999999999998"
